"Date","VIX","Oil","Gold","SP500","Nikkei","SSE","FTSE"
2019-08-20,17.5,56.3400001525879,1504.59997558594,2900.51000976562,20677.220703125,2880,7125
2019-08-21,15.8000001907349,55.6800003051758,1504.59997558594,2924.42993164062,20618.5703125,2880.330078125,7204
2019-08-22,16.6800003051758,55.3499984741211,1497.30004882812,2922.94995117188,20628.009765625,2883.43994140625,7128.2001953125
2019-08-23,19.8700008392334,54.1699981689453,1526.59997558594,2847.11010742188,20710.91015625,2897.42993164062,7095
2019-08-27,20.3099994659424,54.9300003051758,1541,2869.15991210938,20456.080078125,2902.18994140625,7089.60009765625
2019-08-28,19.3500003814697,55.7799987792969,1537.80004882812,2887.93994140625,20479.419921875,2893.76000976562,7114.7001953125
2019-08-29,17.8799991607666,56.7099990844727,1526.5,2924.580078125,20460.9296875,2890.919921875,7184.2998046875
2019-08-30,18.9799995422363,55.0999984741211,1519.09997558594,2926.4599609375,20704.369140625,2886.23999023438,7207.2001953125
2019-09-03,19.6599998474121,53.939998626709,1545.90002441406,2906.27001953125,20625.16015625,2930.14990234375,7268.2001953125
2019-09-04,17.3299999237061,56.2599983215332,1550.30004882812,2937.78002929688,20649.140625,2957.40991210938,7311.2998046875
2019-09-05,16.2700004577637,56.2999992370605,1515.40002441406,2976,21085.939453125,2985.86010742188,7271.2001953125
2019-09-06,15,56.5200004577637,1506.19995117188,2978.7099609375,21199.5703125,2999.60009765625,7282.2998046875
2019-09-09,15.2700004577637,57.8499984741211,1502.19995117188,2978.42993164062,21318.419921875,3024.73999023438,7235.7998046875
2019-09-10,15.1999998092651,57.4000015258789,1490.30004882812,2979.38989257812,21392.099609375,3021.19995117188,7268
2019-09-11,14.6099996566772,55.75,1494.40002441406,3000.92993164062,21597.759765625,3008.81005859375,7338
2019-09-12,14.2200002670288,55.0900001525879,1498.69995117188,3009.57006835938,21759.609375,3031.23999023438,7344.7001953125
2019-09-17,14.4399995803833,59.3400001525879,1505.09997558594,3005.69995117188,22001.3203125,2978.1201171875,7320.39990234375
2019-09-18,13.9499998092651,58.1100006103516,1507.5,3006.72998046875,21960.7109375,2985.65991210938,7314.10009765625
2019-09-19,14.0500001907349,58.1300010681152,1498.40002441406,3006.7900390625,22044.44921875,2999.28002929688,7356.39990234375
2019-09-20,15.3199996948242,58.0900001525879,1507.30004882812,2992.07006835938,22079.08984375,3006.44995117188,7344.89990234375
2019-09-24,17.0499992370605,57.2900009155273,1532.09997558594,2966.60009765625,22098.83984375,2985.34008789062,7291.39990234375
2019-09-25,15.960000038147,56.4900016784668,1504.59997558594,2984.8701171875,22020.150390625,2955.42993164062,7290
2019-09-26,16.0699996948242,56.4099998474121,1507.5,2977.6201171875,22048.240234375,2929.09008789062,7351.10009765625
2019-09-27,17.2199993133545,55.9099998474121,1499.09997558594,2961.7900390625,21878.900390625,2932.169921875,7426.2001953125
2019-09-30,16.2399997711182,54.0699996948242,1465.69995117188,2976.73999023438,21755.83984375,2905.18994140625,7408.2001953125
2019-10-08,20.2800006866455,52.6300010681152,1497.19995117188,2893.06005859375,21587.779296875,2913.57006835938,7143.2001953125
2019-10-09,18.6399993896484,52.5900001525879,1506.09997558594,2919.39990234375,21456.380859375,2924.86010742188,7166.5
2019-10-10,17.5699996948242,53.5499992370605,1494.80004882812,2938.1298828125,21551.98046875,2947.7099609375,7186.39990234375
2019-10-11,15.5799999237061,54.7000007629395,1482.69995117188,2970.27001953125,21798.869140625,2973.65991210938,7247.10009765625
2019-10-15,13.539999961853,52.810001373291,1477.59997558594,2995.67993164062,22207.2109375,2991.05004882812,7211.60009765625
2019-10-16,13.6800003051758,53.3600006103516,1488,2989.68994140625,22472.919921875,2978.7099609375,7168
2019-10-17,13.789999961853,53.9300003051758,1492.30004882812,2997.94995117188,22451.859375,2977.330078125,7182.2998046875
2019-10-18,14.25,53.7799987792969,1488.19995117188,2986.19995117188,22492.6796875,2938.13989257812,7150.60009765625
2019-10-21,14,53.310001373291,1482.40002441406,3006.71997070312,22548.900390625,2939.6201171875,7163.60009765625
2019-10-23,14.0100002288818,55.9700012207031,1489.90002441406,3004.52001953125,22625.380859375,2941.6201171875,7260.7001953125
2019-10-24,13.710000038147,56.2299995422363,1498.90002441406,3010.2900390625,22750.599609375,2940.919921875,7328.2998046875
2019-10-25,12.6499996185303,56.6599998474121,1499.5,3022.55004882812,22799.810546875,2954.92993164062,7324.5
2019-10-28,13.1099996566772,55.810001373291,1490,3039.419921875,22867.26953125,2980.05004882812,7331.2998046875
2019-10-29,13.1999998092651,55.5400009155273,1487,3036.88989257812,22974.130859375,2954.17993164062,7306.2998046875
2019-10-30,12.3299999237061,55.060001373291,1493.19995117188,3046.77001953125,22843.119140625,2939.32006835938,7330.7998046875
2019-10-31,13.2200002670288,54.1800003051758,1511.40002441406,3037.56005859375,22927.0390625,2929.06005859375,7248.39990234375
2019-11-01,12.3000001907349,56.2000007629395,1508,3066.90991210938,22850.76953125,2958.19995117188,7302.39990234375
2019-11-05,13.1000003814697,57.2299995422363,1480.80004882812,3074.6201171875,23251.990234375,2991.56005859375,7388.10009765625
2019-11-06,12.6199998855591,56.3499984741211,1490.19995117188,3076.78002929688,23303.8203125,2978.60009765625,7396.7001953125
2019-11-07,12.7299995422363,57.1500015258789,1464.19995117188,3085.17993164062,23330.3203125,2978.7099609375,7406.39990234375
2019-11-08,12.0699996948242,57.2400016784668,1461.30004882812,3093.080078125,23391.869140625,2964.17993164062,7359.39990234375
2019-11-11,12.6899995803833,56.8600006103516,1455.5,3087.01000976562,23331.83984375,2909.96997070312,7328.5
2019-11-12,12.6800003051758,56.7999992370605,1452.09997558594,3091.84008789062,23520.009765625,2914.82006835938,7365.39990234375
2019-11-13,13,57.1199989318848,1461.69995117188,3094.0400390625,23319.869140625,2905.23999023438,7351.2001953125
2019-11-14,13.0500001907349,56.7700004577637,1471.80004882812,3096.6298828125,23141.55078125,2909.8701171875,7292.7998046875
2019-11-15,12.0500001907349,57.7200012207031,1467.30004882812,3120.4599609375,23303.3203125,2891.34008789062,7302.89990234375
2019-11-18,12.460000038147,57.0499992370605,1470.90002441406,3122.03002929688,23416.759765625,2909.19995117188,7307.7001953125
2019-11-19,12.8599996566772,55.2099990844727,1473.30004882812,3120.17993164062,23292.650390625,2933.98999023438,7323.7998046875
2019-11-20,12.7799997329712,57.1100006103516,1473.30004882812,3108.4599609375,23148.5703125,2911.05004882812,7262.5
2019-11-21,13.1300001144409,58.5800018310547,1463.09997558594,3103.5400390625,23038.580078125,2903.63989257812,7238.60009765625
2019-11-22,12.3400001525879,57.7700004577637,1463.09997558594,3110.2900390625,23112.880859375,2885.2900390625,7326.7998046875
2019-11-25,11.8699998855591,58.0099983215332,1456.59997558594,3133.63989257812,23292.810546875,2906.169921875,7396.2998046875
2019-11-26,11.539999961853,58.4099998474121,1459.80004882812,3140.52001953125,23373.3203125,2907.06005859375,7403.10009765625
2019-11-27,11.75,58.1100006103516,1453.40002441406,3153.6298828125,23437.76953125,2903.18994140625,7429.7998046875
2019-11-29,12.6199998855591,55.1699981689453,1465.59997558594,3140.97998046875,23293.91015625,2871.97998046875,7346.5
2019-12-02,14.9099998474121,55.9599990844727,1462.30004882812,3113.8701171875,23529.5,2875.81005859375,7285.89990234375
2019-12-03,15.960000038147,56.0999984741211,1478.19995117188,3093.19995117188,23379.810546875,2884.69995117188,7158.7998046875
2019-12-04,14.8000001907349,58.4300003051758,1474,3112.76000976562,23135.23046875,2878.11596679688,7188.5
2019-12-05,14.5200004577637,58.4300003051758,1476.90002441406,3117.42993164062,23300.08984375,2899.46899414062,7137.89990234375
2019-12-06,13.6199998855591,59.2000007629395,1459.09997558594,3145.90991210938,23354.400390625,2912.01391601562,7239.7001953125
2019-12-09,15.8599996566772,59.0200004577637,1459.30004882812,3135.9599609375,23430.69921875,2914.47802734375,7233.89990234375
2019-12-10,15.6800003051758,59.2400016784668,1462.59997558594,3132.52001953125,23410.189453125,2917.31591796875,7213.7998046875
2019-12-11,14.9899997711182,58.7599983215332,1469.40002441406,3141.6298828125,23391.859375,2924.4169921875,7216.2998046875
2019-12-12,13.9399995803833,59.1800003051758,1466.69995117188,3168.57006835938,23424.810546875,2915.69799804688,7273.5
2019-12-13,12.6300001144409,60.0699996948242,1475.59997558594,3168.80004882812,24023.099609375,2967.67602539062,7353.39990234375
2019-12-16,12.1400003433228,60.2099990844727,1475,3191.44995117188,23952.349609375,2984.39306640625,7519.10009765625
2019-12-17,12.289999961853,60.939998626709,1474.59997558594,3192.52001953125,24066.119140625,3022.42211914062,7525.2998046875
2019-12-18,12.5799999237061,60.9300003051758,1472.59997558594,3191.13989257812,23934.4296875,3017.0439453125,7540.7998046875
2019-12-19,12.5,61.2200012207031,1478.19995117188,3205.3701171875,23864.849609375,3017.06591796875,7573.7998046875
2019-12-20,12.5100002288818,60.439998626709,1474.69995117188,3221.21997070312,23816.630859375,3004.93798828125,7582.5
2019-12-23,12.6099996566772,60.5200004577637,1482.5,3224.01000976562,23821.109375,2962.7509765625,7623.60009765625
2019-12-24,12.6700000762939,61.1100006103516,1499.09997558594,3223.3798828125,23830.580078125,2982.68090820312,7632.2001953125
2019-12-27,13.4300003051758,61.7200012207031,1513.80004882812,3240.02001953125,23837.720703125,3005.03588867188,7644.89990234375
2019-12-30,14.8199996948242,61.6800003051758,1514.5,3221.2900390625,23656.619140625,3040.02392578125,7587.10009765625
2020-01-06,13.8500003814697,63.2700004577637,1566.19995117188,3246.28002929688,23204.859375,3083.40795898438,7575.2998046875
2020-01-07,13.789999961853,62.7000007629395,1571.80004882812,3237.17993164062,23575.720703125,3104.80200195312,7573.89990234375
2020-01-08,13.4499998092651,59.6100006103516,1557.40002441406,3253.05004882812,23204.759765625,3066.89306640625,7574.89990234375
2020-01-09,12.539999961853,59.560001373291,1551.69995117188,3274.69995117188,23739.869140625,3094.88208007812,7598.10009765625
2020-01-10,12.5600004196167,59.0400009155273,1557.5,3265.35009765625,23850.5703125,3092.291015625,7587.89990234375
2020-01-14,12.3900003433228,58.2299995422363,1542.40002441406,3283.14990234375,24025.169921875,3106.82006835938,7622.39990234375
2020-01-15,12.4200000762939,57.810001373291,1552.09997558594,3289.2900390625,23916.580078125,3090.0400390625,7642.7998046875
2020-01-16,12.3199996948242,58.5200004577637,1549,3316.81005859375,23933.130859375,3074.0810546875,7609.7998046875
2020-01-17,12.1000003814697,58.5400009155273,1558.80004882812,3329.6201171875,24041.259765625,3075.49609375,7674.60009765625
2020-01-21,12.8500003814697,58.3400001525879,1556.40002441406,3320.7900390625,23864.560546875,3052.13989257812,7610.7001953125
2020-01-22,12.9099998474121,56.7400016784668,1555.30004882812,3321.75,24031.349609375,3060.7548828125,7571.89990234375
2020-01-23,12.9799995422363,55.5900001525879,1564.59997558594,3325.5400390625,23795.439453125,2976.52807617188,7507.7001953125
2020-02-03,17.9699993133545,50.1100006103516,1577.19995117188,3248.919921875,22971.939453125,2746.60595703125,7326.2998046875
2020-02-04,16.0499992370605,49.6100006103516,1550.40002441406,3297.59008789062,23084.58984375,2783.2880859375,7439.7998046875
2020-02-05,15.1499996185303,50.75,1557.80004882812,3334.68994140625,23319.560546875,2818.087890625,7482.5
2020-02-06,14.960000038147,50.9500007629395,1565.09997558594,3345.78002929688,23873.58984375,2866.51000976562,7504.7998046875
2020-02-07,15.4700002670288,50.3199996948242,1568.59997558594,3327.7099609375,23827.98046875,2875.9599609375,7466.7001953125
2020-02-10,15.039999961853,49.5699996948242,1574.69995117188,3352.09008789062,23685.98046875,2890.48803710938,7446.89990234375
2020-02-12,13.7399997711182,51.1699981689453,1567.40002441406,3379.44995117188,23861.2109375,2926.89892578125,7534.39990234375
2020-02-13,14.1499996185303,51.4199981689453,1575.09997558594,3373.93994140625,23827.73046875,2906.07397460938,7452
2020-02-14,13.6800003051758,52.0499992370605,1582.69995117188,3380.15991210938,23687.58984375,2917.00805664062,7409.10009765625
2020-02-18,14.8299999237061,52.0499992370605,1600,3370.2900390625,23193.80078125,2984.97192382812,7382
2020-02-19,14.3800001144409,53.2900009155273,1607.5,3386.14990234375,23400.69921875,2975.40209960938,7457
2020-02-20,15.5600004196167,53.7799987792969,1616.59997558594,3373.22998046875,23479.150390625,3030.15405273438,7436.60009765625
2020-02-21,17.0799999237061,53.3800010681152,1644.59997558594,3337.75,23386.740234375,3039.6689453125,7403.89990234375
2020-02-25,27.8500003814697,49.9000015258789,1646.90002441406,3128.2099609375,22605.41015625,3013.05004882812,7017.89990234375
2020-02-26,27.5599994659424,48.7299995422363,1640,3116.38989257812,22426.189453125,2987.92895507812,7042.5
2020-02-27,39.1599998474121,47.0900001525879,1640,2978.76000976562,21948.23046875,2991.330078125,6796.39990234375
2020-02-28,40.1100006103516,44.7599983215332,1564.09997558594,2954.21997070312,21142.9609375,2880.30395507812,6580.60009765625
2020-03-02,33.4199981689453,46.75,1592.30004882812,3090.22998046875,21344.080078125,2970.93090820312,6654.89990234375
2020-03-03,36.8199996948242,47.1800003051758,1642.09997558594,3003.3701171875,21082.73046875,2992.89697265625,6718.2001953125
2020-03-04,31.9899997711182,46.7799987792969,1641.09997558594,3130.1201171875,21100.060546875,3011.666015625,6815.60009765625
2020-03-05,39.6199989318848,45.9000015258789,1666.40002441406,3023.93994140625,21329.119140625,3071.67700195312,6705.39990234375
2020-03-06,41.939998626709,41.2799987792969,1670.80004882812,2972.3701171875,20749.75,3034.51098632812,6462.60009765625
2020-03-09,54.4599990844727,31.1299991607666,1674.5,2746.56005859375,19698.759765625,2943.291015625,5965.7998046875
2020-03-10,47.2999992370605,34.3600006103516,1659.09997558594,2882.22998046875,19867.119140625,2996.76196289062,5960.2001953125
2020-03-11,53.9000015258789,32.9799995422363,1641.40002441406,2741.3798828125,19416.060546875,2968.51708984375,5876.5
2020-03-12,75.4700012207031,31.5,1589.30004882812,2480.63989257812,18559.630859375,2923.48608398438,5237.5
2020-03-13,57.8300018310547,31.7299995422363,1515.69995117188,2711.02001953125,17431.05078125,2887.42700195312,5366.10009765625
2020-03-16,82.6900024414062,28.7000007629395,1485.90002441406,2386.1298828125,17002.0390625,2789.25390625,5151.10009765625
2020-03-17,75.9100036621094,26.9500007629395,1524.90002441406,2529.18994140625,17011.529296875,2779.64111328125,5294.89990234375
2020-03-18,76.4499969482422,20.3700008392334,1477.30004882812,2398.10009765625,16726.55078125,2728.75610351562,5080.60009765625
2020-03-19,72,25.2199993133545,1478.59997558594,2409.38989257812,16552.830078125,2702.1298828125,5151.60009765625
2020-03-23,61.5900001525879,23.3600006103516,1567,2237.39990234375,16887.779296875,2660.169921875,4993.89990234375
2020-03-24,61.6699981689453,24.0100002288818,1660.19995117188,2447.330078125,18092.349609375,2722.43798828125,5446
2020-03-25,63.9500007629395,24.4899997711182,1632.30004882812,2475.56005859375,19546.630859375,2781.59106445312,5688.2001953125
2020-03-26,61,22.6000003814697,1650.09997558594,2630.07006835938,18664.599609375,2764.91088867188,5815.7001953125
2020-03-27,65.5400009155273,21.5100002288818,1623.90002441406,2541.46997070312,19389.4296875,2772.20288085938,5510.2998046875
2020-03-30,57.0800018310547,20.0900001525879,1622,2626.64990234375,19084.970703125,2747.21411132812,5563.7001953125
2020-03-31,53.5400009155273,20.4799995422363,1583.40002441406,2584.59008789062,18917.009765625,2750.2958984375,5672
2020-04-01,57.060001373291,20.3099994659424,1578.19995117188,2470.5,18065.41015625,2734.52197265625,5454.60009765625
2020-04-02,50.9099998474121,25.3199996948242,1625.69995117188,2526.89990234375,17818.720703125,2780.63793945312,5480.2001953125
2020-04-03,46.7999992370605,28.3400001525879,1633.69995117188,2488.64990234375,17820.189453125,2763.98706054688,5415.5
2020-04-07,46.7000007629395,23.6299991607666,1664.80004882812,2659.40991210938,18950.1796875,2820.76293945312,5704.5
2020-04-08,43.3499984741211,25.0900001525879,1665.40002441406,2749.97998046875,19353.240234375,2815.36889648438,5677.7001953125
2020-04-09,41.6699981689453,22.7600002288818,1736.19995117188,2789.82006835938,19345.76953125,2825.90405273438,5842.7001953125
2020-04-14,37.7599983215332,20.1100006103516,1756.69995117188,2846.06005859375,19638.810546875,2827.28295898438,5791.2998046875
2020-04-15,40.8400001525879,19.8700008392334,1727.19995117188,2783.36010742188,19550.08984375,2811.17407226562,5597.7001953125
2020-04-16,40.1100006103516,19.8700008392334,1720.40002441406,2799.55004882812,19290.19921875,2819.93505859375,5628.39990234375
2020-04-17,38.1500015258789,18.2700004577637,1689.19995117188,2874.56005859375,19897.259765625,2838.4951171875,5787
2020-04-20,43.8300018310547,-37.6300010681152,1701.59997558594,2823.15991210938,19669.119140625,2852.55297851562,5812.7998046875
2020-04-21,45.4099998474121,10.0100002288818,1678.19995117188,2736.56005859375,19280.779296875,2827.01293945312,5641
2020-04-22,41.9799995422363,13.7799997329712,1728.69995117188,2799.31005859375,19137.94921875,2843.97998046875,5770.60009765625
2020-04-23,41.3800010681152,16.5,1733.30004882812,2797.80004882812,19429.439453125,2838.4990234375,5826.60009765625
2020-04-24,35.9300003051758,16.9400005340576,1723.5,2836.73999023438,19262,2808.52905273438,5752.2001953125
2020-04-27,33.2900009155273,12.7799997329712,1711.90002441406,2878.47998046875,19783.220703125,2815.4951171875,5846.7998046875
2020-04-28,33.5699996948242,12.3400001525879,1710.5,2863.38989257812,19771.189453125,2810.02392578125,5958.5
2020-04-30,34.1500015258789,18.8400001525879,1684.19995117188,2912.42993164062,20193.689453125,2860.08203125,5901.2001953125
2020-05-07,31.4400005340576,23.5499992370605,1721.80004882812,2881.18994140625,19674.76953125,2871.52294921875,5936
2020-05-11,27.5699996948242,24.1399993896484,1695.30004882812,2930.18994140625,20390.66015625,2894.80004882812,5939.7001953125
2020-05-12,33.0400009155273,25.7800006866455,1704.40002441406,2870.1201171875,20366.48046875,2891.55590820312,5994.7998046875
2020-05-13,35.2799987792969,25.2900009155273,1713.90002441406,2820,20267.05078125,2898.05004882812,5904.10009765625
2020-05-14,32.6100006103516,27.5599994659424,1738.09997558594,2852.5,19914.779296875,2870.34204101562,5741.5
2020-05-15,31.8899993896484,29.4300003051758,1753.40002441406,2863.69995117188,20037.470703125,2868.458984375,5799.7998046875
2020-05-18,29.2999992370605,31.8199996948242,1731.80004882812,2953.90991210938,20133.73046875,2875.41796875,6048.60009765625
2020-05-19,30.5300006866455,32.5,1744.19995117188,2922.93994140625,20433.44921875,2898.57592773438,6002.2001953125
2020-05-20,27.9899997711182,33.4900016784668,1750.59997558594,2971.61010742188,20595.150390625,2883.73803710938,6067.2001953125
2020-05-21,29.5300006866455,33.9199981689453,1720.5,2948.51000976562,20552.310546875,2867.92407226562,6015.2998046875
2020-05-22,28.1599998474121,33.25,1734.59997558594,2955.44995117188,20388.16015625,2813.76489257812,5993.2998046875
2020-05-26,28.0100002288818,34.3499984741211,1704.80004882812,2991.77001953125,21271.169921875,2846.54711914062,6067.7998046875
2020-05-27,27.6200008392334,32.810001373291,1710.30004882812,3036.1298828125,21419.23046875,2836.80395507812,6144.2998046875
2020-05-28,28.5900001525879,33.7099990844727,1713.30004882812,3029.72998046875,21916.310546875,2846.22192382812,6218.7998046875
2020-05-29,27.5100002288818,35.4900016784668,1736.90002441406,3044.31005859375,21877.890625,2852.35107421875,6076.60009765625
2020-06-01,28.2299995422363,35.439998626709,1737.80004882812,3055.72998046875,22062.390625,2915.43090820312,6166.39990234375
2020-06-02,26.8400001525879,36.810001373291,1725.19995117188,3080.82006835938,22325.609375,2921.39794921875,6220.10009765625
2020-06-03,25.6599998474121,37.2900009155273,1697.80004882812,3122.8701171875,22613.759765625,2923.37109375,6382.39990234375
2020-06-04,25.8099994659424,37.4099998474121,1718.90002441406,3112.35009765625,22695.740234375,2919.2509765625,6341.39990234375
2020-06-05,24.5200004577637,39.5499992370605,1676.19995117188,3193.92993164062,22863.73046875,2930.79907226562,6484.2998046875
2020-06-08,25.8099994659424,38.189998626709,1698.30004882812,3232.38989257812,23178.099609375,2937.77099609375,6472.60009765625
2020-06-09,27.5699996948242,38.939998626709,1714.69995117188,3207.17993164062,23091.029296875,2956.11206054688,6335.7001953125
2020-06-10,27.5699996948242,39.5999984741211,1713.30004882812,3190.13989257812,23124.94921875,2943.7529296875,6329.10009765625
2020-06-11,40.7900009155273,36.3400001525879,1732,3002.10009765625,22472.91015625,2920.89697265625,6076.7001953125
2020-06-12,36.0900001525879,36.2599983215332,1729.30004882812,3041.31005859375,22305.48046875,2919.74096679688,6105.2001953125
2020-06-15,34.4000015258789,37.1199989318848,1720.30004882812,3066.59008789062,21530.94921875,2890.03002929688,6064.7001953125
2020-06-16,33.6699981689453,38.3800010681152,1729.59997558594,3124.73999023438,22582.2109375,2931.75,6242.7998046875
2020-06-17,33.4700012207031,37.9599990844727,1729.19995117188,3113.48999023438,22455.759765625,2935.8701171875,6253.2998046875
2020-06-18,32.939998626709,38.8400001525879,1724.80004882812,3115.34008789062,22355.4609375,2939.32006835938,6224.10009765625
2020-06-19,35.1199989318848,39.75,1745.90002441406,3097.73999023438,22478.7890625,2967.6298828125,6292.60009765625
2020-06-22,31.7700004577637,40.4599990844727,1756.69995117188,3117.86010742188,22437.26953125,2965.27197265625,6244.60009765625
2020-06-23,31.3700008392334,40.3699989318848,1772.09997558594,3131.2900390625,22549.05078125,2970.6201171875,6320.10009765625
2020-06-24,33.8400001525879,38.0099983215332,1765.80004882812,3050.330078125,22534.3203125,2979.55102539062,6123.7001953125
2020-06-29,31.7800006866455,39.7000007629395,1774.80004882812,3053.23999023438,21995.0390625,2961.51611328125,6225.7998046875
2020-06-30,30.4300003051758,39.2700004577637,1793,3100.2900390625,22288.140625,2984.67407226562,6169.7001953125
2020-07-01,28.6200008392334,39.8199996948242,1773.19995117188,3115.86010742188,22121.73046875,3025.98095703125,6158
2020-07-02,27.6800003051758,40.6500015258789,1784,3130.01000976562,22145.9609375,3090.56909179688,6240.39990234375
2020-07-06,27.9400005340576,40.6300010681152,1788.5,3179.71997070312,22714.439453125,3332.88110351562,6285.89990234375
2020-07-07,29.4300003051758,40.6199989318848,1804.19995117188,3145.32006835938,22614.689453125,3345.3369140625,6189.89990234375
2020-07-08,28.0799999237061,40.9000015258789,1815.5,3169.93994140625,22438.650390625,3403.43994140625,6156.2001953125
2020-07-09,29.2600002288818,39.6199989318848,1799.19995117188,3152.05004882812,22529.2890625,3450.59399414062,6049.60009765625
2020-07-10,27.2900009155273,40.5499992370605,1798.19995117188,3185.0400390625,22290.810546875,3383.32202148438,6095.39990234375
2020-07-13,32.189998626709,40.0999984741211,1811,3155.21997070312,22784.740234375,3443.28588867188,6176.2001953125
2020-07-14,29.5200004577637,40.2900009155273,1810.59997558594,3197.52001953125,22587.009765625,3414.61889648438,6179.7998046875
2020-07-15,27.7600002288818,41.2000007629395,1811.40002441406,3226.56005859375,22945.5,3361.30395507812,6292.7001953125
2020-07-16,28,40.75,1798.69995117188,3215.57006835938,22770.359375,3210.09912109375,6250.7001953125
2020-07-17,25.6800003051758,40.5900001525879,1808.30004882812,3224.72998046875,22696.419921875,3214.12890625,6290.2998046875
2020-07-20,24.4599990844727,40.810001373291,1815.90002441406,3251.84008789062,22717.48046875,3314.14892578125,6261.5
2020-07-21,24.8400001525879,41.9599990844727,1842.40002441406,3257.30004882812,22884.220703125,3320.89501953125,6269.7001953125
2020-07-22,24.3199996948242,41.9000015258789,1864.09997558594,3276.02001953125,22751.609375,3333.1640625,6207.10009765625
2020-07-27,24.7399997711182,41.5999984741211,1931,3239.40991210938,22715.849609375,3205.22705078125,6104.89990234375
2020-07-28,25.4400005340576,41.0400009155273,1944.69995117188,3218.43994140625,22657.380859375,3227.9599609375,6129.2998046875
2020-07-29,24.1000003814697,41.2700004577637,1953.5,3258.43994140625,22397.109375,3294.55200195312,6131.5
2020-07-30,24.7600002288818,39.9199981689453,1942.30004882812,3246.21997070312,22339.23046875,3286.82202148438,5990
2020-07-31,24.4599990844727,40.2700004577637,1962.80004882812,3271.1201171875,21710,3310.00708007812,5897.7998046875
2020-08-03,24.2800006866455,41.0099983215332,1966,3294.61010742188,22195.380859375,3367.96606445312,6032.89990234375
2020-08-04,23.7600002288818,41.7000007629395,2001.19995117188,3306.51000976562,22573.66015625,3371.68994140625,6036
2020-08-05,22.9899997711182,42.189998626709,2031.09997558594,3327.77001953125,22514.849609375,3377.56005859375,6104.7001953125
2020-08-06,22.6499996185303,41.9500007629395,2051.5,3349.15991210938,22418.150390625,3386.4599609375,6026.89990234375
2020-08-07,22.2099990844727,41.2200012207031,2010.09997558594,3351.28002929688,22329.939453125,3354.03491210938,6032.2001953125
2020-08-11,24.0300006866455,41.6100006103516,1932.59997558594,3333.68994140625,22750.240234375,3340.2900390625,6154.2998046875
2020-08-12,22.2800006866455,42.6699981689453,1934.90002441406,3380.35009765625,22843.9609375,3319.26611328125,6280.10009765625
2020-08-13,22.1299991607666,42.2400016784668,1956.69995117188,3373.42993164062,23249.609375,3320.72607421875,6185.60009765625
2020-08-14,22.0499992370605,42.0099983215332,1937,3372.85009765625,23289.359375,3360.09912109375,6090
2020-08-17,21.3500003814697,42.8899993896484,1985,3381.98999023438,23096.75,3438.80102539062,6127.39990234375
2020-08-18,21.5100002288818,42.8899993896484,1999.40002441406,3389.78002929688,23051.080078125,3451.08911132812,6076.60009765625
2020-08-19,22.5400009155273,42.9300003051758,1958.69995117188,3374.85009765625,23110.609375,3408.12890625,6112
2020-08-20,22.7199993133545,42.5800018310547,1933.80004882812,3385.51000976562,22880.619140625,3363.89892578125,6013.2998046875
2020-08-21,22.5400009155273,42.3400001525879,1934.59997558594,3397.15991210938,22920.30078125,3380.68310546875,6001.89990234375
2020-08-24,22.3700008392334,42.6199989318848,1927.69995117188,3431.28002929688,22985.509765625,3385.63793945312,6104.7001953125
2020-08-25,22.0300006866455,43.3499984741211,1911.80004882812,3443.6201171875,23296.76953125,3373.57788085938,6037
2020-08-26,23.2700004577637,43.3899993896484,1940.69995117188,3478.72998046875,23290.859375,3329.73901367188,6045.60009765625
2020-08-27,24.4699993133545,43.0400009155273,1921.59997558594,3484.55004882812,23208.859375,3350.11010742188,6000
2020-08-28,22.9599990844727,42.9700012207031,1964.59997558594,3508.01000976562,22882.650390625,3403.80688476562,5963.60009765625
2020-09-01,26.1200008392334,42.7599983215332,1968.19995117188,3526.64990234375,23138.0703125,3410.60693359375,5862.10009765625
2020-09-02,26.5699996948242,41.5099983215332,1934.40002441406,3580.84008789062,23247.150390625,3404.80200195312,5941
2020-09-03,33.5999984741211,41.3699989318848,1927.59997558594,3455.06005859375,23465.529296875,3384.98095703125,5850.89990234375
2020-09-04,30.75,39.7700004577637,1923.90002441406,3426.9599609375,23205.4296875,3355.36694335938,5799.10009765625
2020-09-08,31.4599990844727,36.7599983215332,1933,3331.84008789062,23274.130859375,3316.4169921875,5930.2998046875
2020-09-09,28.8099994659424,38.0499992370605,1944.69995117188,3398.9599609375,23032.5390625,3254.6279296875,6012.7998046875
2020-09-10,29.7099990844727,37.2999992370605,1954.19995117188,3339.18994140625,23235.470703125,3234.82299804688,6003.2998046875
2020-09-11,26.8700008392334,37.3300018310547,1937.80004882812,3340.96997070312,23406.490234375,3260.34594726562,6032.10009765625
2020-09-14,25.8500003814697,37.2599983215332,1953.09997558594,3383.5400390625,23559.30078125,3278.81396484375,6026.2998046875
2020-09-15,25.5900001525879,38.2799987792969,1956.30004882812,3401.19995117188,23454.890625,3295.67993164062,6105.5
2020-09-16,26.0400009155273,40.1599998474121,1960.19995117188,3385.48999023438,23475.529296875,3283.92407226562,6078.5
2020-09-17,26.4599990844727,40.9700012207031,1940,3357.01000976562,23319.369140625,3270.43505859375,6049.89990234375
2020-09-18,25.8299999237061,41.1100006103516,1952.09997558594,3319.46997070312,23360.30078125,3338.09008789062,6007.10009765625
